num_article;doi;term
109;https://doi.org/10.5607/en23028;Lactobacillus reuteri ATG-F4
109;https://doi.org/10.5607/en23028;Lactobacillus reuteri ATG-F4
109;https://doi.org/10.5607/en23028;CUS-induced depressive-like behaviors
109;https://doi.org/10.5607/en23028;CUS-induced anhedonic behaviors
109;https://doi.org/10.5607/en23028;CUS-induced anhedonic behavior
109;https://doi.org/10.5607/en23028;chronic F4 consumption
109;https://doi.org/10.5607/en23028;brain metabolite concentrations
109;https://doi.org/10.5607/en23028;fecal microbiota transplantation
109;https://doi.org/10.5607/en23028;role of Htr1a
109;https://doi.org/10.5607/en23028;central nervous system
109;https://doi.org/10.5607/en23028;medial prefrontal cortex
109;https://doi.org/10.5607/en23028;Gut microbial changes
109;https://doi.org/10.5607/en23028;expression of Htr1a
109;https://doi.org/10.5607/en23028;potential therapeutic approach
109;https://doi.org/10.5607/en23028;major depressive disorder
109;https://doi.org/10.5607/en23028;Prefrontal Serotonergic System
109;https://doi.org/10.5607/en23028;Chronic Stress-induced Anhedonia
109;https://doi.org/10.5607/en23028;chronic unpredictable stress
109;https://doi.org/10.5607/en23028;tryptophan metabolism
109;https://doi.org/10.5607/en23028;tryptophan metabolism
109;https://doi.org/10.5607/en23028;F4 consumption
109;https://doi.org/10.5607/en23028;F4 consumption
109;https://doi.org/10.5607/en23028;Mental health
109;https://doi.org/10.5607/en23028;therapeutic effects
109;https://doi.org/10.5607/en23028;stress-naïve mice
109;https://doi.org/10.5607/en23028;probiotics treatment
109;https://doi.org/10.5607/en23028;depressive-like behavior
109;https://doi.org/10.5607/en23028;mental dysfunction
109;https://doi.org/10.5607/en23028;CUS group
109;https://doi.org/10.5607/en23028;neurometabolic alterations
109;https://doi.org/10.5607/en23028;neuropsychiatric disorders
109;https://doi.org/10.5607/en23028;F4 supplementation
109;https://doi.org/10.5607/en23028;healthy mice
109;https://doi.org/10.5607/en23028;gut-brain axis
109;https://doi.org/10.5607/en23028;biochemical changes
109;https://doi.org/10.5607/en23028;reuteri ATG-F4
109;https://doi.org/10.5607/en23028;reuteri ATG-F4
109;https://doi.org/10.5607/en23028;F4
109;https://doi.org/10.5607/en23028;F4
109;https://doi.org/10.5607/en23028;F4
109;https://doi.org/10.5607/en23028;F4
109;https://doi.org/10.5607/en23028;brain
109;https://doi.org/10.5607/en23028;brain
109;https://doi.org/10.5607/en23028;CUS
109;https://doi.org/10.5607/en23028;CUS
109;https://doi.org/10.5607/en23028;consumption of Lactobacillus reuteri ATG-F4
109;https://doi.org/10.5607/en23028;Serotonergic System
109;https://doi.org/10.5607/en23028;5-HT receptor
109;https://doi.org/10.5607/en23028;patients
109;https://doi.org/10.5607/en23028;microbial changes
109;https://doi.org/10.5607/en23028;gut microbiota
109;https://doi.org/10.5607/en23028;anhedonia
109;https://doi.org/10.5607/en23028;anhedonic behavior
109;https://doi.org/10.5607/en23028;depressive disorder
109;https://doi.org/10.5607/en23028;findings
109;https://doi.org/10.5607/en23028;study
109;https://doi.org/10.5607/en23028;levels
109;https://doi.org/10.5607/en23028;therapeutic approach
109;https://doi.org/10.5607/en23028;gut
109;https://doi.org/10.5607/en23028;anhedonic behaviors
109;https://doi.org/10.5607/en23028;example
109;https://doi.org/10.5607/en23028;CUS mice
109;https://doi.org/10.5607/en23028;prefrontal cortex
109;https://doi.org/10.5607/en23028;symptom of MDD
109;https://doi.org/10.5607/en23028;Serum
109;https://doi.org/10.5607/en23028;Htr1a
109;https://doi.org/10.5607/en23028;AAV-shRNA
109;https://doi.org/10.5607/en23028;metabolite concentrations
109;https://doi.org/10.5607/en23028;levels of serotonin
109;https://doi.org/10.5607/en23028;MDD
109;https://doi.org/10.5607/en23028;microbiota transplantation
109;https://doi.org/10.5607/en23028;mPFC
109;https://doi.org/10.5607/en23028;Stress-induced Anhedonia
109;https://doi.org/10.5607/en23028;depressive-like behaviors
109;https://doi.org/10.5607/en23028;serum
109;https://doi.org/10.5607/en23028;mice
109;https://doi.org/10.5607/en23028;nervous system
109;https://doi.org/10.5607/en23028;unpredictable stress
110;https://doi.org/10.3390/nu15214544;gut microbiota
110;https://doi.org/10.3390/nu15214544;gut microbiota
110;https://doi.org/10.3390/nu15214544;gut microbiota
110;https://doi.org/10.3390/nu15214544;gut microbiota
110;https://doi.org/10.3390/nu15214544;gut microbiota
110;https://doi.org/10.3390/nu15214544;detrimental causative impact of the gut microbiota
110;https://doi.org/10.3390/nu15214544;mechanisms of gut microbiome-mediated OSA development
110;https://doi.org/10.3390/nu15214544;potential independent risk factors
110;https://doi.org/10.3390/nu15214544;risk of OSA onset
110;https://doi.org/10.3390/nu15214544;establishment of causal relationships
110;https://doi.org/10.3390/nu15214544;MR Egger intercept test
110;https://doi.org/10.3390/nu15214544;risk of OSA
110;https://doi.org/10.3390/nu15214544;risk of OSA
110;https://doi.org/10.3390/nu15214544;Multiple mendelian randomization
110;https://doi.org/10.3390/nu15214544;reverse MR analysis
110;https://doi.org/10.3390/nu15214544;obstructive sleep apnea
110;https://doi.org/10.3390/nu15214544;MR Steiger test
110;https://doi.org/10.3390/nu15214544;causative impact
110;https://doi.org/10.3390/nu15214544;causative impact
110;https://doi.org/10.3390/nu15214544;sensitivity analyses
110;https://doi.org/10.3390/nu15214544;inverse variance
110;https://doi.org/10.3390/nu15214544;Multivariable MR
110;https://doi.org/10.3390/nu15214544;Gut Microbiota
110;https://doi.org/10.3390/nu15214544;microbiota taxa
110;https://doi.org/10.3390/nu15214544;Causality Investigation
110;https://doi.org/10.3390/nu15214544;causal independence
110;https://doi.org/10.3390/nu15214544;compelling evidence
110;https://doi.org/10.3390/nu15214544;Q test
110;https://doi.org/10.3390/nu15214544;suggestive association
110;https://doi.org/10.3390/nu15214544;important associations
110;https://doi.org/10.3390/nu15214544;Two-sample MR
110;https://doi.org/10.3390/nu15214544;potential association
110;https://doi.org/10.3390/nu15214544;epiandrosterone sulfate
110;https://doi.org/10.3390/nu15214544;new insights
110;https://doi.org/10.3390/nu15214544;OSA exposure
110;https://doi.org/10.3390/nu15214544;related metabolites
110;https://doi.org/10.3390/nu15214544;weighted median
110;https://doi.org/10.3390/nu15214544;Various studies
110;https://doi.org/10.3390/nu15214544;OSA risk
110;https://doi.org/10.3390/nu15214544;metabolites
110;https://doi.org/10.3390/nu15214544;metabolites
110;https://doi.org/10.3390/nu15214544;metabolites
110;https://doi.org/10.3390/nu15214544;metabolites
110;https://doi.org/10.3390/nu15214544;OSA
110;https://doi.org/10.3390/nu15214544;OSA
110;https://doi.org/10.3390/nu15214544;OSA
110;https://doi.org/10.3390/nu15214544;OSA
110;https://doi.org/10.3390/nu15214544;PIVW
110;https://doi.org/10.3390/nu15214544;PIVW
110;https://doi.org/10.3390/nu15214544;PIVW
110;https://doi.org/10.3390/nu15214544;PIVW
110;https://doi.org/10.3390/nu15214544;PIVW
110;https://doi.org/10.3390/nu15214544;genus_Ruminococcaceae
110;https://doi.org/10.3390/nu15214544;genus_Subdoligranulum
110;https://doi.org/10.3390/nu15214544;associations
110;https://doi.org/10.3390/nu15214544;MR
110;https://doi.org/10.3390/nu15214544;intercept test
110;https://doi.org/10.3390/nu15214544;WM
110;https://doi.org/10.3390/nu15214544;Family_Ruminococcaceae
110;https://doi.org/10.3390/nu15214544;analyses
110;https://doi.org/10.3390/nu15214544;MR-Egger
110;https://doi.org/10.3390/nu15214544;genus_Eubacterium
110;https://doi.org/10.3390/nu15214544;independent risk factors
110;https://doi.org/10.3390/nu15214544;PWM
110;https://doi.org/10.3390/nu15214544;analysis
110;https://doi.org/10.3390/nu15214544;Cochran
110;https://doi.org/10.3390/nu15214544;IVW
110;https://doi.org/10.3390/nu15214544;methods
110;https://doi.org/10.3390/nu15214544;Metabolites
110;https://doi.org/10.3390/nu15214544;causative impact of the gut microbiota
110;https://doi.org/10.3390/nu15214544;gut microbiome-mediated OSA development
110;https://doi.org/10.3390/nu15214544;Steiger test
110;https://doi.org/10.3390/nu15214544;OSA development
110;https://doi.org/10.3390/nu15214544;risk factors
110;https://doi.org/10.3390/nu15214544;UCG009
110;https://doi.org/10.3390/nu15214544;xylanophilum_group
110;https://doi.org/10.3390/nu15214544;microbiome-mediated OSA development
110;https://doi.org/10.3390/nu15214544;leucine
110;https://doi.org/10.3390/nu15214544;mendelian randomization
110;https://doi.org/10.3390/nu15214544;genus_Eggerthella
110;https://doi.org/10.3390/nu15214544;MR analysis
110;https://doi.org/10.3390/nu15214544;causal relationships
110;https://doi.org/10.3390/nu15214544;study
110;https://doi.org/10.3390/nu15214544;causality
110;https://doi.org/10.3390/nu15214544;sleep apnea
110;https://doi.org/10.3390/nu15214544;Egger intercept test
110;https://doi.org/10.3390/nu15214544;MVMR
112;https://doi.org/10.1016/j.csbj.2023.10.035;depressive symptoms
112;https://doi.org/10.1016/j.csbj.2023.10.035;depressive symptoms
112;https://doi.org/10.1016/j.csbj.2023.10.035;depressive symptoms
112;https://doi.org/10.1016/j.csbj.2023.10.035;observations of the potential prophylactic effect of Bifidobacterium
112;https://doi.org/10.1016/j.csbj.2023.10.035;Reproducible microbiome composition signatures of anxiety
112;https://doi.org/10.1016/j.csbj.2023.10.035;role of gut microbiome composition
112;https://doi.org/10.1016/j.csbj.2023.10.035;significant contributor to mental health
112;https://doi.org/10.1016/j.csbj.2023.10.035;microbial composition signatures of anxiety
112;https://doi.org/10.1016/j.csbj.2023.10.035;composition signatures of anxiety
112;https://doi.org/10.1016/j.csbj.2023.10.035;composition signatures of anxiety
112;https://doi.org/10.1016/j.csbj.2023.10.035;fixed-effect beta
112;https://doi.org/10.1016/j.csbj.2023.10.035;fixed-effect beta
112;https://doi.org/10.1016/j.csbj.2023.10.035;% CI
112;https://doi.org/10.1016/j.csbj.2023.10.035;% CI
112;https://doi.org/10.1016/j.csbj.2023.10.035;update of current evidence
112;https://doi.org/10.1016/j.csbj.2023.10.035;presence of chronic pain
112;https://doi.org/10.1016/j.csbj.2023.10.035;dietary fibre intake
112;https://doi.org/10.1016/j.csbj.2023.10.035;composition to anxiety
112;https://doi.org/10.1016/j.csbj.2023.10.035;signs of anxiety
112;https://doi.org/10.1016/j.csbj.2023.10.035;Gut microbiome composition
112;https://doi.org/10.1016/j.csbj.2023.10.035;predictors of anxiety
112;https://doi.org/10.1016/j.csbj.2023.10.035;Lachnospiraceae NK4A136 group
112;https://doi.org/10.1016/j.csbj.2023.10.035;gut microbiome
112;https://doi.org/10.1016/j.csbj.2023.10.035;gut microbiome
112;https://doi.org/10.1016/j.csbj.2023.10.035;fibre intake
112;https://doi.org/10.1016/j.csbj.2023.10.035;fibre intake
112;https://doi.org/10.1016/j.csbj.2023.10.035;independent cohorts
112;https://doi.org/10.1016/j.csbj.2023.10.035;healthy controls
112;https://doi.org/10.1016/j.csbj.2023.10.035;genus level
112;https://doi.org/10.1016/j.csbj.2023.10.035;depressive disorders
112;https://doi.org/10.1016/j.csbj.2023.10.035;available studies
112;https://doi.org/10.1016/j.csbj.2023.10.035;general population
112;https://doi.org/10.1016/j.csbj.2023.10.035;lifestyle covariates
112;https://doi.org/10.1016/j.csbj.2023.10.035;anxiety symptoms
112;https://doi.org/10.1016/j.csbj.2023.10.035;genera Bifidobacterium
112;https://doi.org/10.1016/j.csbj.2023.10.035;anxiety disorders
112;https://doi.org/10.1016/j.csbj.2023.10.035;mood disorders
112;https://doi.org/10.1016/j.csbj.2023.10.035;signatures of anxiety
112;https://doi.org/10.1016/j.csbj.2023.10.035;signatures of anxiety
112;https://doi.org/10.1016/j.csbj.2023.10.035;results
112;https://doi.org/10.1016/j.csbj.2023.10.035;results
112;https://doi.org/10.1016/j.csbj.2023.10.035;osteoarthritis
112;https://doi.org/10.1016/j.csbj.2023.10.035;osteoarthritis
112;https://doi.org/10.1016/j.csbj.2023.10.035;cohorts
112;https://doi.org/10.1016/j.csbj.2023.10.035;cohorts
112;https://doi.org/10.1016/j.csbj.2023.10.035;chronic pain
112;https://doi.org/10.1016/j.csbj.2023.10.035;accounting
112;https://doi.org/10.1016/j.csbj.2023.10.035;Gut microbiome
112;https://doi.org/10.1016/j.csbj.2023.10.035;microbiome composition signatures of anxiety
112;https://doi.org/10.1016/j.csbj.2023.10.035;literature
112;https://doi.org/10.1016/j.csbj.2023.10.035;studies
112;https://doi.org/10.1016/j.csbj.2023.10.035;account
112;https://doi.org/10.1016/j.csbj.2023.10.035;prophylactic effect of Bifidobacterium
112;https://doi.org/10.1016/j.csbj.2023.10.035;meta-analyses
112;https://doi.org/10.1016/j.csbj.2023.10.035;symptoms
112;https://doi.org/10.1016/j.csbj.2023.10.035;gut microbiome composition
112;https://doi.org/10.1016/j.csbj.2023.10.035;NK4A136 group
112;https://doi.org/10.1016/j.csbj.2023.10.035;OA2
112;https://doi.org/10.1016/j.csbj.2023.10.035;mental health
112;https://doi.org/10.1016/j.csbj.2023.10.035;depression
112;https://doi.org/10.1016/j.csbj.2023.10.035;association
112;https://doi.org/10.1016/j.csbj.2023.10.035;heterogeneity
112;https://doi.org/10.1016/j.csbj.2023.10.035;evidence
112;https://doi.org/10.1016/j.csbj.2023.10.035;CON
112;https://doi.org/10.1016/j.csbj.2023.10.035;potential prophylactic effect of Bifidobacterium
112;https://doi.org/10.1016/j.csbj.2023.10.035;anxiety
112;https://doi.org/10.1016/j.csbj.2023.10.035;current evidence
112;https://doi.org/10.1016/j.csbj.2023.10.035;OA1
112;https://doi.org/10.1016/j.csbj.2023.10.035;effect of Bifidobacterium
112;https://doi.org/10.1016/j.csbj.2023.10.035;findings
112;https://doi.org/10.1016/j.csbj.2023.10.035;contributor to mental health
112;https://doi.org/10.1016/j.csbj.2023.10.035;data
113;https://doi.org/10.3390/nu15204391;understanding of the gut-brain axis
113;https://doi.org/10.3390/nu15204391;mental health
113;https://doi.org/10.3390/nu15204391;mental health
113;https://doi.org/10.3390/nu15204391;gut microbiome
113;https://doi.org/10.3390/nu15204391;gut microbiome
113;https://doi.org/10.3390/nu15204391;gut microbes
113;https://doi.org/10.3390/nu15204391;gut microbes
113;https://doi.org/10.3390/nu15204391;% of the population
113;https://doi.org/10.3390/nu15204391;dysregulation of neurotransmitters
113;https://doi.org/10.3390/nu15204391;severe mental illness
113;https://doi.org/10.3390/nu15204391;abnormal mental function
113;https://doi.org/10.3390/nu15204391;immune system development
113;https://doi.org/10.3390/nu15204391;central nervous system
113;https://doi.org/10.3390/nu15204391;experiences of adversity
113;https://doi.org/10.3390/nu15204391;short-chain fatty acids
113;https://doi.org/10.3390/nu15204391;gut-brain axis
113;https://doi.org/10.3390/nu15204391;gut-brain axis
113;https://doi.org/10.3390/nu15204391;far-reaching effects
113;https://doi.org/10.3390/nu15204391;significant role
113;https://doi.org/10.3390/nu15204391;gene-environment interactions
113;https://doi.org/10.3390/nu15204391;CNS function
113;https://doi.org/10.3390/nu15204391;young adulthood
113;https://doi.org/10.3390/nu15204391;CNS activity
113;https://doi.org/10.3390/nu15204391;SCFA Production
113;https://doi.org/10.3390/nu15204391;potential influence
113;https://doi.org/10.3390/nu15204391;metabolic byproducts
113;https://doi.org/10.3390/nu15204391;environmental pollutants
113;https://doi.org/10.3390/nu15204391;genetic factors
113;https://doi.org/10.3390/nu15204391;pathogenic bacteria
113;https://doi.org/10.3390/nu15204391;vitamin synthesis
113;https://doi.org/10.3390/nu15204391;digestive system
113;https://doi.org/10.3390/nu15204391;therapeutic approaches
113;https://doi.org/10.3390/nu15204391;gut microbiota
113;https://doi.org/10.3390/nu15204391;human physiology
113;https://doi.org/10.3390/nu15204391;blood-brain barrier
113;https://doi.org/10.3390/nu15204391;CNS disorders
113;https://doi.org/10.3390/nu15204391;schizophrenia risk
113;https://doi.org/10.3390/nu15204391;cytokine modulation
113;https://doi.org/10.3390/nu15204391;future research
113;https://doi.org/10.3390/nu15204391;multifactorial etiology
113;https://doi.org/10.3390/nu15204391;Recent research
113;https://doi.org/10.3390/nu15204391;maternal infection
113;https://doi.org/10.3390/nu15204391;medication use
113;https://doi.org/10.3390/nu15204391;Gut-Brain Axis
113;https://doi.org/10.3390/nu15204391;potential relationship
113;https://doi.org/10.3390/nu15204391;schizophrenia
113;https://doi.org/10.3390/nu15204391;schizophrenia
113;https://doi.org/10.3390/nu15204391;schizophrenia
113;https://doi.org/10.3390/nu15204391;schizophrenia
113;https://doi.org/10.3390/nu15204391;SCFAs
113;https://doi.org/10.3390/nu15204391;SCFAs
113;https://doi.org/10.3390/nu15204391;stress
113;https://doi.org/10.3390/nu15204391;stress
113;https://doi.org/10.3390/nu15204391;research
113;https://doi.org/10.3390/nu15204391;SCFAs
113;https://doi.org/10.3390/nu15204391;diet
113;https://doi.org/10.3390/nu15204391;review
113;https://doi.org/10.3390/nu15204391;system development
113;https://doi.org/10.3390/nu15204391;pregnancy
113;https://doi.org/10.3390/nu15204391;protection
113;https://doi.org/10.3390/nu15204391;behavior
113;https://doi.org/10.3390/nu15204391;microglia
113;https://doi.org/10.3390/nu15204391;mental illness
113;https://doi.org/10.3390/nu15204391;Schizophrenia
113;https://doi.org/10.3390/nu15204391;infection
113;https://doi.org/10.3390/nu15204391;manifests
113;https://doi.org/10.3390/nu15204391;implications
113;https://doi.org/10.3390/nu15204391;interest
113;https://doi.org/10.3390/nu15204391;offspring
113;https://doi.org/10.3390/nu15204391;function
113;https://doi.org/10.3390/nu15204391;CNS
113;https://doi.org/10.3390/nu15204391;imbalances
113;https://doi.org/10.3390/nu15204391;fatty acids
113;https://doi.org/10.3390/nu15204391;nervous system
113;https://doi.org/10.3390/nu15204391;aim
113;https://doi.org/10.3390/nu15204391;fermentation
113;https://doi.org/10.3390/nu15204391;mental function
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;role of the gut-microbiota-brain axis
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;role of the gut-microbiota-brain axis
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;memory impairment
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;memory impairment
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;memory impairment
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;memory impairment
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;memory impairment
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;memory impairment
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;comorbid memory impairment
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;comorbid memory impairment
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;subdiaphragmatic vagus nerve
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;subdiaphragmatic vagus nerve
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;relative abundance of the bacterial genus
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;abnormal composition of gut microbiota
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;altered diversity of gut microbiota
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;CFA mice
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;CFA mice
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;complete Freund
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;complete Freund
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;onset of these comorbidities
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;common public medical problem
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;healthy naive mice
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;fecal microbiota transplantation
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;Chronic inflammatory pain
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;development of CIP
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;chronic inflammatory pain
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;16S rRNA analysis
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;gut-microbiota-brain axis
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;gut-microbiota-brain axis
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;gut-microbiota-brain axis
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;gut microbiota
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;gut microbiota
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;inflammatory pain
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;inflammatory pain
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;thermal hyperalgesia
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;adjuvant mice
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;mechanical allodynia
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;subdiaphragmatic vagotomy
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;CFA injection
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;CIP
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;CIP
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;CIP
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;vagus nerve
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;vagus nerve
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;FMT
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;FMT
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;day
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;day
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;SDV
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;SDV
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;comorbidities
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;comorbidities
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;mice
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;adjuvant
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;CFA
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;abundance of the bacterial genus
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;microbiota transplantation
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;neuroinflammation
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;diversity of gut microbiota
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;public medical problem
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;composition of gut microbiota
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;results
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;naive mice
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;medical problem
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;bacterial genus
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;mechanisms
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;species
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;rRNA analysis
118;https://doi.org/10.1016/j.jpsychires.2023.09.003;study
119;https://doi.org/10.1097/QCO.0000000000000959;post-COVID-19 DGBI
119;https://doi.org/10.1097/QCO.0000000000000959;post-COVID-19 DGBI
119;https://doi.org/10.1097/QCO.0000000000000959;post-COVID-19 DGBI
119;https://doi.org/10.1097/QCO.0000000000000959;post-COVID-19 DGBI
119;https://doi.org/10.1097/QCO.0000000000000959;severe acute respiratory syndrome coronavirus-2
119;https://doi.org/10.1097/QCO.0000000000000959;presence of mental health factors
119;https://doi.org/10.1097/QCO.0000000000000959;substantial healthcare burden to society
119;https://doi.org/10.1097/QCO.0000000000000959;post-acute Coronavirus disease (COVID)-19 syndrome
119;https://doi.org/10.1097/QCO.0000000000000959;postinfection disorders of gut-brain interaction
119;https://doi.org/10.1097/QCO.0000000000000959;occurrence of post-COVID-19 DGBI
119;https://doi.org/10.1097/QCO.0000000000000959;coronavirus disease (COVID)-19 report
119;https://doi.org/10.1097/QCO.0000000000000959;gut microbiota dysbiosis
119;https://doi.org/10.1097/QCO.0000000000000959;long-term GI consequences
119;https://doi.org/10.1097/QCO.0000000000000959;occurrence of anosmia
119;https://doi.org/10.1097/QCO.0000000000000959;persistent GI symptoms
119;https://doi.org/10.1097/QCO.0000000000000959;use of antibiotics
119;https://doi.org/10.1097/QCO.0000000000000959;altered gut motility
119;https://doi.org/10.1097/QCO.0000000000000959;severity of COVID-19
119;https://doi.org/10.1097/QCO.0000000000000959;percentage of patients
119;https://doi.org/10.1097/QCO.0000000000000959;GI symptoms
119;https://doi.org/10.1097/QCO.0000000000000959;GI symptoms
119;https://doi.org/10.1097/QCO.0000000000000959;GI infections
119;https://doi.org/10.1097/QCO.0000000000000959;RECENT FINDINGS
119;https://doi.org/10.1097/QCO.0000000000000959;GI tract
119;https://doi.org/10.1097/QCO.0000000000000959;healthy controls
119;https://doi.org/10.1097/QCO.0000000000000959;female gender
119;https://doi.org/10.1097/QCO.0000000000000959;serotonin metabolism
119;https://doi.org/10.1097/QCO.0000000000000959;intestinal permeability
119;https://doi.org/10.1097/QCO.0000000000000959;symptomatic COVID-19
119;https://doi.org/10.1097/QCO.0000000000000959;Post-COVID-19 IBS
119;https://doi.org/10.1097/QCO.0000000000000959;immune activation
119;https://doi.org/10.1097/QCO.0000000000000959;acute illness
119;https://doi.org/10.1097/QCO.0000000000000959;viral infection
119;https://doi.org/10.1097/QCO.0000000000000959;putative mechanisms
119;https://doi.org/10.1097/QCO.0000000000000959;visceral hypersensitivity
119;https://doi.org/10.1097/QCO.0000000000000959;enteroendocrine system
119;https://doi.org/10.1097/QCO.0000000000000959;Gastrointestinal involvement
119;https://doi.org/10.1097/QCO.0000000000000959;cohort studies
119;https://doi.org/10.1097/QCO.0000000000000959;post-COVID-19 IBS
119;https://doi.org/10.1097/QCO.0000000000000959;GI inflammation
119;https://doi.org/10.1097/QCO.0000000000000959;risk factors
119;https://doi.org/10.1097/QCO.0000000000000959;COVID-19
119;https://doi.org/10.1097/QCO.0000000000000959;COVID-19
119;https://doi.org/10.1097/QCO.0000000000000959;COVID-19
119;https://doi.org/10.1097/QCO.0000000000000959;COVID-19
119;https://doi.org/10.1097/QCO.0000000000000959;recovery
119;https://doi.org/10.1097/QCO.0000000000000959;recovery
119;https://doi.org/10.1097/QCO.0000000000000959;healthcare burden to society
119;https://doi.org/10.1097/QCO.0000000000000959;respiratory syndrome coronavirus-2
119;https://doi.org/10.1097/QCO.0000000000000959;alterations
119;https://doi.org/10.1097/QCO.0000000000000959;gut motility
119;https://doi.org/10.1097/QCO.0000000000000959;health factors
119;https://doi.org/10.1097/QCO.0000000000000959;burden to society
119;https://doi.org/10.1097/QCO.0000000000000959;disease (COVID)-19 syndrome
119;https://doi.org/10.1097/QCO.0000000000000959;disorders of gut-brain interaction
119;https://doi.org/10.1097/QCO.0000000000000959;controls
119;https://doi.org/10.1097/QCO.0000000000000959;microbiota dysbiosis
119;https://doi.org/10.1097/QCO.0000000000000959;GI consequences
119;https://doi.org/10.1097/QCO.0000000000000959;disease (COVID)-19 report
119;https://doi.org/10.1097/QCO.0000000000000959;acute respiratory syndrome coronavirus-2
119;https://doi.org/10.1097/QCO.0000000000000959;Patients
119;https://doi.org/10.1097/QCO.0000000000000959;PURPOSE
119;https://doi.org/10.1097/QCO.0000000000000959;syndrome coronavirus-2
119;https://doi.org/10.1097/QCO.0000000000000959;hospitalization
119;https://doi.org/10.1097/QCO.0000000000000959;(COVID)-19 syndrome
119;https://doi.org/10.1097/QCO.0000000000000959;mental health factors
119;https://doi.org/10.1097/QCO.0000000000000959;SARS-CoV2
119;https://doi.org/10.1097/QCO.0000000000000959;DGBI
119;https://doi.org/10.1097/QCO.0000000000000959;ageusia
119;https://doi.org/10.1097/QCO.0000000000000959;month
119;https://doi.org/10.1097/QCO.0000000000000959;changes
119;https://doi.org/10.1097/QCO.0000000000000959;symptoms
119;https://doi.org/10.1097/QCO.0000000000000959;REVIEW
119;https://doi.org/10.1097/QCO.0000000000000959;Coronavirus disease (COVID)-19 syndrome
119;https://doi.org/10.1097/QCO.0000000000000959;(COVID)-19 report
